date,time_slot,entry_count,day_type,required_trains,optimized_headway_min,Aluva Depot,Muttom Yard,depot_action
2025-10-04,16:30:00,1995,Weekend,4,15.0,5.0,13.0,Induct from Muttom Yard
2025-10-04,16:45:00,2103,Weekend,4,15.0,5.0,13.0,Induct from Muttom Yard
2025-10-04,17:00:00,5866,Weekend,7,8.571428571428571,0.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-04,17:15:00,6514,Weekend,7,8.571428571428571,0.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-04,17:30:00,6127,Weekend,7,8.571428571428571,0.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-04,17:45:00,6319,Weekend,7,8.571428571428571,1.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-04,18:00:00,6531,Weekend,7,8.571428571428571,0.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-04,18:15:00,5590,Weekend,6,10.0,0.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-04,18:30:00,6427,Weekend,7,8.571428571428571,1.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-04,18:45:00,5456,Weekend,6,10.0,1.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-04,19:00:00,5842,Weekend,7,8.571428571428571,1.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-04,19:15:00,6366,Weekend,7,8.571428571428571,0.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-04,19:30:00,6215,Weekend,7,8.571428571428571,0.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-04,19:45:00,6078,Weekend,7,8.571428571428571,0.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-04,20:00:00,5725,Weekend,6,10.0,0.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-04,20:15:00,5275,Weekend,6,10.0,0.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-04,20:30:00,5068,Weekend,6,10.0,0.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-04,20:45:00,5876,Weekend,7,8.571428571428571,0.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-04,21:00:00,1866,Weekend,4,15.0,3.0,12.0,Induct from Muttom Yard
2025-10-04,21:15:00,2179,Weekend,4,15.0,5.0,12.0,Induct from Muttom Yard
2025-10-04,21:30:00,2154,Weekend,4,15.0,3.0,14.0,Induct from Muttom Yard
2025-10-04,21:45:00,2087,Weekend,4,15.0,4.0,14.0,Induct from Muttom Yard
2025-10-04,22:00:00,1954,Weekend,4,15.0,4.0,12.0,Induct from Muttom Yard
2025-10-04,22:15:00,2160,Weekend,4,15.0,5.0,12.0,Induct from Muttom Yard
2025-10-04,22:30:00,1996,Weekend,4,15.0,3.0,12.0,Induct from Muttom Yard
2025-10-04,22:45:00,2117,Weekend,4,15.0,3.0,13.0,Induct from Muttom Yard
2025-10-04,23:00:00,1901,Weekend,4,15.0,5.0,12.0,Induct from Muttom Yard
2025-10-05,05:30:00,2080,Weekend,4,15.0,4.0,13.0,Induct from Muttom Yard
2025-10-05,05:45:00,1699,Weekend,4,15.0,3.0,14.0,Induct from Muttom Yard
2025-10-05,06:00:00,2108,Weekend,4,15.0,4.0,13.0,Induct from Muttom Yard
2025-10-05,06:15:00,2124,Weekend,4,15.0,3.0,14.0,Induct from Muttom Yard
2025-10-05,06:30:00,2096,Weekend,4,15.0,4.0,14.0,Induct from Muttom Yard
2025-10-05,06:45:00,2095,Weekend,4,15.0,3.0,13.0,Induct from Muttom Yard
2025-10-05,07:00:00,1973,Weekend,4,15.0,3.0,13.0,Induct from Muttom Yard
2025-10-05,07:15:00,2235,Weekend,4,15.0,4.0,12.0,Induct from Muttom Yard
2025-10-05,07:30:00,1929,Weekend,4,15.0,5.0,14.0,Induct from Muttom Yard
2025-10-05,07:45:00,2026,Weekend,4,15.0,4.0,12.0,Induct from Muttom Yard
2025-10-05,08:00:00,6162,Weekend,7,8.571428571428571,1.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-05,08:15:00,5773,Weekend,6,10.0,0.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-05,08:30:00,5463,Weekend,6,10.0,0.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-05,08:45:00,5852,Weekend,7,8.571428571428571,1.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-05,09:00:00,5298,Weekend,6,10.0,0.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-05,09:15:00,5063,Weekend,6,10.0,0.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-05,09:30:00,6384,Weekend,7,8.571428571428571,0.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-05,09:45:00,6051,Weekend,7,8.571428571428571,0.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-05,10:00:00,5545,Weekend,6,10.0,0.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-05,10:15:00,7035,Weekend,8,7.5,0.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-05,10:30:00,6590,Weekend,7,8.571428571428571,1.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-05,10:45:00,6260,Weekend,7,8.571428571428571,1.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-05,11:00:00,5793,Weekend,6,10.0,0.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-05,11:15:00,6411,Weekend,7,8.571428571428571,1.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-05,11:30:00,6053,Weekend,7,8.571428571428571,1.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-05,11:45:00,6259,Weekend,7,8.571428571428571,0.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-05,12:00:00,1962,Weekend,4,15.0,4.0,12.0,Induct from Muttom Yard
2025-10-05,12:15:00,2108,Weekend,4,15.0,3.0,12.0,Induct from Muttom Yard
2025-10-05,12:30:00,2101,Weekend,4,15.0,5.0,14.0,Induct from Muttom Yard
2025-10-05,12:45:00,2096,Weekend,4,15.0,4.0,12.0,Induct from Muttom Yard
2025-10-05,13:00:00,1847,Weekend,4,15.0,5.0,13.0,Induct from Muttom Yard
2025-10-05,13:15:00,2105,Weekend,4,15.0,5.0,12.0,Induct from Muttom Yard
2025-10-05,13:30:00,2243,Weekend,4,15.0,4.0,13.0,Induct from Muttom Yard
2025-10-05,13:45:00,2024,Weekend,4,15.0,5.0,12.0,Induct from Muttom Yard
2025-10-05,14:00:00,2187,Weekend,4,15.0,3.0,12.0,Induct from Muttom Yard
2025-10-05,14:15:00,2087,Weekend,4,15.0,5.0,12.0,Induct from Muttom Yard
2025-10-05,14:30:00,1852,Weekend,4,15.0,4.0,14.0,Induct from Muttom Yard
2025-10-05,14:45:00,1928,Weekend,4,15.0,4.0,12.0,Induct from Muttom Yard
2025-10-05,15:00:00,2214,Weekend,4,15.0,4.0,13.0,Induct from Muttom Yard
2025-10-05,15:15:00,2061,Weekend,4,15.0,4.0,13.0,Induct from Muttom Yard
2025-10-05,15:30:00,2202,Weekend,4,15.0,5.0,14.0,Induct from Muttom Yard
2025-10-05,15:45:00,2161,Weekend,4,15.0,3.0,14.0,Induct from Muttom Yard
2025-10-05,16:00:00,2041,Weekend,4,15.0,4.0,14.0,Induct from Muttom Yard
2025-10-05,16:15:00,2171,Weekend,4,15.0,5.0,12.0,Induct from Muttom Yard
2025-10-05,16:30:00,1933,Weekend,4,15.0,4.0,13.0,Induct from Muttom Yard
2025-10-05,16:45:00,2023,Weekend,4,15.0,3.0,12.0,Induct from Muttom Yard
2025-10-05,17:00:00,6056,Weekend,7,8.571428571428571,0.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-05,17:15:00,5048,Weekend,6,10.0,0.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-05,17:30:00,6817,Weekend,8,7.5,0.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-05,17:45:00,5685,Weekend,6,10.0,1.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-05,18:00:00,5544,Weekend,6,10.0,0.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-05,18:15:00,6394,Weekend,7,8.571428571428571,0.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-05,18:30:00,6063,Weekend,7,8.571428571428571,1.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-05,18:45:00,6130,Weekend,7,8.571428571428571,0.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-05,19:00:00,5848,Weekend,7,8.571428571428571,0.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-05,19:15:00,5999,Weekend,7,8.571428571428571,0.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-05,19:30:00,6437,Weekend,7,8.571428571428571,0.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-05,19:45:00,5918,Weekend,7,8.571428571428571,0.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-05,20:00:00,5837,Weekend,7,8.571428571428571,0.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-05,20:15:00,6287,Weekend,7,8.571428571428571,0.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-05,20:30:00,6022,Weekend,7,8.571428571428571,1.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-05,20:45:00,6234,Weekend,7,8.571428571428571,0.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-05,21:00:00,2186,Weekend,4,15.0,3.0,14.0,Induct from Muttom Yard
2025-10-05,21:15:00,2014,Weekend,4,15.0,5.0,13.0,Induct from Muttom Yard
2025-10-05,21:30:00,2237,Weekend,4,15.0,3.0,13.0,Induct from Muttom Yard
2025-10-05,21:45:00,2182,Weekend,4,15.0,3.0,14.0,Induct from Muttom Yard
2025-10-05,22:00:00,2204,Weekend,4,15.0,5.0,12.0,Induct from Muttom Yard
2025-10-05,22:15:00,2007,Weekend,4,15.0,3.0,12.0,Induct from Muttom Yard
2025-10-05,22:30:00,2354,Weekend,4,15.0,3.0,14.0,Induct from Muttom Yard
2025-10-05,22:45:00,2115,Weekend,4,15.0,4.0,13.0,Induct from Muttom Yard
2025-10-05,23:00:00,2082,Weekend,4,15.0,4.0,14.0,Induct from Muttom Yard
2025-10-06,05:30:00,1641,Weekday,4,15.0,3.0,14.0,Induct from Muttom Yard
2025-10-06,05:45:00,1606,Weekday,4,15.0,5.0,14.0,Induct from Muttom Yard
2025-10-06,06:00:00,1792,Weekday,4,15.0,5.0,13.0,Induct from Muttom Yard
2025-10-06,06:15:00,1946,Weekday,4,15.0,4.0,14.0,Induct from Muttom Yard
2025-10-06,06:30:00,1354,Weekday,4,15.0,3.0,13.0,Induct from Muttom Yard
2025-10-06,06:45:00,1755,Weekday,4,15.0,5.0,14.0,Induct from Muttom Yard
2025-10-06,07:00:00,1682,Weekday,4,15.0,5.0,14.0,Induct from Muttom Yard
2025-10-06,07:15:00,1788,Weekday,4,15.0,5.0,12.0,Induct from Muttom Yard
2025-10-06,07:30:00,1827,Weekday,4,15.0,3.0,12.0,Induct from Muttom Yard
2025-10-06,07:45:00,1603,Weekday,4,15.0,4.0,14.0,Induct from Muttom Yard
2025-10-06,08:00:00,4504,Weekday,6,10.0,0.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-06,08:15:00,5654,Weekday,7,8.571428571428571,0.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-06,08:30:00,5524,Weekday,7,8.571428571428571,0.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-06,08:45:00,5527,Weekday,7,8.571428571428571,0.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-06,09:00:00,4862,Weekday,6,10.0,0.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-06,09:15:00,4745,Weekday,6,10.0,0.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-06,09:30:00,4920,Weekday,6,10.0,0.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-06,09:45:00,5072,Weekday,7,8.571428571428571,0.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-06,10:00:00,5223,Weekday,7,8.571428571428571,1.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-06,10:15:00,5105,Weekday,7,8.571428571428571,0.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-06,10:30:00,4320,Weekday,6,10.0,0.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-06,10:45:00,4409,Weekday,6,10.0,0.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-06,11:00:00,5520,Weekday,7,8.571428571428571,1.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-06,11:15:00,5372,Weekday,7,8.571428571428571,0.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-06,11:30:00,5028,Weekday,7,8.571428571428571,1.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-06,11:45:00,4582,Weekday,6,10.0,0.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-06,12:00:00,1737,Weekday,4,15.0,4.0,13.0,Induct from Muttom Yard
2025-10-06,12:15:00,1521,Weekday,4,15.0,4.0,13.0,Induct from Muttom Yard
2025-10-06,12:30:00,1825,Weekday,4,15.0,5.0,12.0,Induct from Muttom Yard
2025-10-06,12:45:00,1575,Weekday,4,15.0,5.0,12.0,Induct from Muttom Yard
2025-10-06,13:00:00,1774,Weekday,4,15.0,3.0,13.0,Induct from Muttom Yard
2025-10-06,13:15:00,1576,Weekday,4,15.0,5.0,14.0,Induct from Muttom Yard
2025-10-06,13:30:00,1715,Weekday,4,15.0,4.0,13.0,Induct from Muttom Yard
2025-10-06,13:45:00,1707,Weekday,4,15.0,4.0,12.0,Induct from Muttom Yard
2025-10-06,14:00:00,1838,Weekday,4,15.0,3.0,14.0,Induct from Muttom Yard
2025-10-06,14:15:00,1532,Weekday,4,15.0,4.0,12.0,Induct from Muttom Yard
2025-10-06,14:30:00,1828,Weekday,4,15.0,5.0,13.0,Induct from Muttom Yard
2025-10-06,14:45:00,1692,Weekday,4,15.0,5.0,12.0,Induct from Muttom Yard
2025-10-06,15:00:00,1707,Weekday,4,15.0,3.0,14.0,Induct from Muttom Yard
2025-10-06,15:15:00,1674,Weekday,4,15.0,5.0,14.0,Induct from Muttom Yard
2025-10-06,15:30:00,1691,Weekday,4,15.0,4.0,13.0,Induct from Muttom Yard
2025-10-06,15:45:00,1555,Weekday,4,15.0,3.0,12.0,Induct from Muttom Yard
2025-10-06,16:00:00,1586,Weekday,4,15.0,5.0,14.0,Induct from Muttom Yard
2025-10-06,16:15:00,1766,Weekday,4,15.0,4.0,13.0,Induct from Muttom Yard
2025-10-06,16:30:00,1662,Weekday,4,15.0,4.0,13.0,Induct from Muttom Yard
2025-10-06,16:45:00,2000,Weekday,4,15.0,3.0,13.0,Induct from Muttom Yard
2025-10-06,17:00:00,5104,Weekday,7,8.571428571428571,1.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-06,17:15:00,5020,Weekday,7,8.571428571428571,0.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-06,17:30:00,5187,Weekday,7,8.571428571428571,0.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-06,17:45:00,4682,Weekday,6,10.0,1.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-06,18:00:00,5569,Weekday,7,8.571428571428571,0.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-06,18:15:00,5637,Weekday,7,8.571428571428571,1.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-06,18:30:00,4671,Weekday,6,10.0,1.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-06,18:45:00,5407,Weekday,7,8.571428571428571,0.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-06,19:00:00,4894,Weekday,6,10.0,1.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-06,19:15:00,5574,Weekday,7,8.571428571428571,0.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-06,19:30:00,5074,Weekday,7,8.571428571428571,1.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-06,19:45:00,5654,Weekday,7,8.571428571428571,1.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-06,20:00:00,5231,Weekday,7,8.571428571428571,1.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-06,20:15:00,5354,Weekday,7,8.571428571428571,0.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-06,20:30:00,4707,Weekday,6,10.0,0.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-06,20:45:00,5125,Weekday,7,8.571428571428571,0.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-06,21:00:00,1713,Weekday,4,15.0,5.0,14.0,Induct from Muttom Yard
2025-10-06,21:15:00,1751,Weekday,4,15.0,5.0,14.0,Induct from Muttom Yard
2025-10-06,21:30:00,1789,Weekday,4,15.0,5.0,14.0,Induct from Muttom Yard
2025-10-06,21:45:00,1765,Weekday,4,15.0,3.0,13.0,Induct from Muttom Yard
2025-10-06,22:00:00,1581,Weekday,4,15.0,5.0,14.0,Induct from Muttom Yard
2025-10-06,22:15:00,1706,Weekday,4,15.0,3.0,13.0,Induct from Muttom Yard
2025-10-06,22:30:00,1694,Weekday,4,15.0,5.0,13.0,Induct from Muttom Yard
2025-10-06,22:45:00,1908,Weekday,4,15.0,3.0,14.0,Induct from Muttom Yard
2025-10-06,23:00:00,1630,Weekday,4,15.0,4.0,12.0,Induct from Muttom Yard
2025-10-07,05:30:00,1860,Weekday,4,15.0,3.0,12.0,Induct from Muttom Yard
2025-10-07,05:45:00,1805,Weekday,4,15.0,3.0,13.0,Induct from Muttom Yard
2025-10-07,06:00:00,1787,Weekday,4,15.0,4.0,13.0,Induct from Muttom Yard
2025-10-07,06:15:00,1768,Weekday,4,15.0,5.0,12.0,Induct from Muttom Yard
2025-10-07,06:30:00,1628,Weekday,4,15.0,4.0,14.0,Induct from Muttom Yard
2025-10-07,06:45:00,1681,Weekday,4,15.0,5.0,12.0,Induct from Muttom Yard
2025-10-07,07:00:00,1651,Weekday,4,15.0,3.0,13.0,Induct from Muttom Yard
2025-10-07,07:15:00,1929,Weekday,4,15.0,5.0,14.0,Induct from Muttom Yard
2025-10-07,07:30:00,1525,Weekday,4,15.0,4.0,14.0,Induct from Muttom Yard
2025-10-07,07:45:00,1716,Weekday,4,15.0,4.0,13.0,Induct from Muttom Yard
2025-10-07,08:00:00,4978,Weekday,6,10.0,0.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-07,08:15:00,4723,Weekday,6,10.0,0.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-07,08:30:00,5101,Weekday,7,8.571428571428571,0.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-07,08:45:00,4557,Weekday,6,10.0,1.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-07,09:00:00,5228,Weekday,7,8.571428571428571,0.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-07,09:15:00,5364,Weekday,7,8.571428571428571,1.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-07,09:30:00,5422,Weekday,7,8.571428571428571,0.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-07,09:45:00,5938,Weekday,8,7.5,0.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-07,10:00:00,5335,Weekday,7,8.571428571428571,1.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-07,10:15:00,5106,Weekday,7,8.571428571428571,1.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-07,10:30:00,4734,Weekday,6,10.0,0.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-07,10:45:00,5241,Weekday,7,8.571428571428571,0.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-07,11:00:00,5171,Weekday,7,8.571428571428571,0.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-07,11:15:00,4731,Weekday,6,10.0,1.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-07,11:30:00,5171,Weekday,7,8.571428571428571,0.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-07,11:45:00,4698,Weekday,6,10.0,0.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-07,12:00:00,1453,Weekday,4,15.0,4.0,13.0,Induct from Muttom Yard
2025-10-07,12:15:00,1752,Weekday,4,15.0,5.0,12.0,Induct from Muttom Yard
2025-10-07,12:30:00,1737,Weekday,4,15.0,4.0,13.0,Induct from Muttom Yard
2025-10-07,12:45:00,1659,Weekday,4,15.0,5.0,12.0,Induct from Muttom Yard
2025-10-07,13:00:00,1844,Weekday,4,15.0,3.0,14.0,Induct from Muttom Yard
2025-10-07,13:15:00,1838,Weekday,4,15.0,3.0,12.0,Induct from Muttom Yard
2025-10-07,13:30:00,1657,Weekday,4,15.0,3.0,12.0,Induct from Muttom Yard
2025-10-07,13:45:00,1743,Weekday,4,15.0,5.0,14.0,Induct from Muttom Yard
2025-10-07,14:00:00,1779,Weekday,4,15.0,5.0,13.0,Induct from Muttom Yard
2025-10-07,14:15:00,1589,Weekday,4,15.0,4.0,14.0,Induct from Muttom Yard
2025-10-07,14:30:00,1975,Weekday,4,15.0,4.0,13.0,Induct from Muttom Yard
2025-10-07,14:45:00,1727,Weekday,4,15.0,5.0,13.0,Induct from Muttom Yard
2025-10-07,15:00:00,1886,Weekday,4,15.0,4.0,12.0,Induct from Muttom Yard
2025-10-07,15:15:00,1948,Weekday,4,15.0,5.0,14.0,Induct from Muttom Yard
2025-10-07,15:30:00,1490,Weekday,4,15.0,3.0,13.0,Induct from Muttom Yard
2025-10-07,15:45:00,1914,Weekday,4,15.0,5.0,12.0,Induct from Muttom Yard
2025-10-07,16:00:00,1875,Weekday,4,15.0,4.0,12.0,Induct from Muttom Yard
2025-10-07,16:15:00,1786,Weekday,4,15.0,4.0,14.0,Induct from Muttom Yard
2025-10-07,16:30:00,1522,Weekday,4,15.0,5.0,14.0,Induct from Muttom Yard
2025-10-07,16:45:00,1633,Weekday,4,15.0,5.0,13.0,Induct from Muttom Yard
2025-10-07,17:00:00,4653,Weekday,6,10.0,0.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-07,17:15:00,4541,Weekday,6,10.0,1.0,4.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-07,17:30:00,4566,Weekday,6,10.0,0.0,2.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-07,17:45:00,4924,Weekday,6,10.0,1.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
2025-10-07,18:00:00,5406,Weekday,7,8.571428571428571,1.0,3.0,Alert: Insufficient Ready Trains - Maintenance Override Required
